comment_id,comment_text,true_aspect,true_sentiment,confidence,course
http://example.org/tic-absa/comment/5e97af38ec4a897eb1001511,estoy muy interesada en adquirir conocimientos sobre este tema,General,Neutral,0.7,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e94e537ec4a890a09000686,me interesa mucho este curso porque estoy segura que me ayudará a aumentar mis conocimientos,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5ed856edec4a89a9a800417a,creo que todos hemos hecho un buen trabajo,Evaluacion,Neutral,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e98f7a9ec4a89779e0000ca,ese es el reto que tenemos ahora,Retos,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5c095df2ec4a892f0700039e,espero aprender de este curso sobre las actividades productivas,Actividades,Positivo,0.9,course-v1:UTPL+HG10+2018_3
http://example.org/tic-absa/comment/5c0b4554ec4a892f07000448,me parecio muy interesante su contenido y todo el conocimiento que puede aportar a mi vida personal.,Contenido,Positivo,0.9,course-v1:UTPL+HG10+2018_3
http://example.org/tic-absa/comment/5c06f962ec4a89a5b10002c7,mi deseo de participar en este curso es por aprender y mejorar mis conocimientos,Tutoria,Positivo,0.9,course-v1:UTPL+HG10+2018_3
http://example.org/tic-absa/comment/5e95d05dec4a89e2c9000088,"me siento muy feliz de poder aprender mas de las maravillas que hace la tierrita, la naturaleza",General,Neutral,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5a2b1f1aec4a89f42b000fe1,quería preguntarle cuando sale el resultado del curso,General,Neutral,0.8,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/5f99bf25ec4a8981a10003cf,"La semana pasada se abrio un foro , que nunca se pudo concretar.",Evaluacion,Negativo,0.9,course-v1:UTPL+HG14+2020_2
http://example.org/tic-absa/comment/5884ef09ec4a8938d4000881,hay confusiones entre las preguntas No. 1 3 4 y 5.,Evaluacion,Negativo,0.9,course-v1:UTPL+HG-Ed2+2017_ENE
http://example.org/tic-absa/comment/5fc18a68ec4a89afaa001048,la pregunta 18 del trasplante no permite responder de acuerdo a la información del curso,Evaluacion,Negativo,0.9,course-v1:UTPL+HG14+2020_2
http://example.org/tic-absa/comment/5f8e455cec4a89a9a8005565,me llamo la atención este curso puesto a que me interesaría conocer más a profundidad del tema.,Contenido,Positivo,0.9,course-v1:UTPL+HG14+2020_2
http://example.org/tic-absa/comment/5e9715c8ec4a89e67c0007be,mi objetivo al seguir este curso es poder aprender para luego crear mi propio huerto.,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e9bb336ec4a89e70400003d,"van a encontrar un saludo de bienvenida, la introducción, y la información correspondiente, como documentos y diapositivas.",Actividades,Positivo,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5acd5e2eec4a8964870017a6,espero obtener un gran conocimiento de este curso,General,Positivo,0.9,course-v1:UTPL+HG-Ed8+2018_1
http://example.org/tic-absa/comment/589ca523ec4a896c9b000b18,para mi es gusto tomar los cursos de open campus,Contenido,Positivo,0.9,course-v1:UTPL+HG-Ed3+2017-FEB
http://example.org/tic-absa/comment/5e975962ec4a89906f000d2e,Me gustaría reforzar mis conocimientos ya q tengo algo de base,General,Neutral,0.7,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/6181afc2ec4a890612000482,producto de estos desfaces y sobrecarga de la plataforma,Evaluacion,Negativo,0.9,course-v1:UTPL+EVOLFUND6+2021_2
http://example.org/tic-absa/comment/58ec4112ec4a89c7610011a4,Me gustaría aprender lo que mas pueda sobre este componente,General,Positivo,0.9,course-v1:UTPL+HG-Ed4+ABR_2017
http://example.org/tic-absa/comment/5e979f79ec4a89e67c0012f3,es un inmenso gusto para mi saludarlos estimado docente y queridos compañeros,General,Positivo,0.9,course-v1:UTPL+EVOLFUND5+2020_1
http://example.org/tic-absa/comment/5e944445ec4a89789c000570,escogí este curso porque se que me ayudará a reducir mi impacto en el planeta,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/664ceaf7ec4a8915020001e9,El Reto 2 esta habilitado desde el 6 de mayo hasta el dia 22,Retos,Neutral,0.8,course-v1:UTPL+HG21+2024_1
http://example.org/tic-absa/comment/58ec2ce5ec4a894498001339,estimando tutor a y estimados compañeros,Contenido,Positivo,0.9,course-v1:UTPL+HG-Ed4+ABR_2017
http://example.org/tic-absa/comment/59e04050ec4a89af17000989,es un gusto compartir con ustedes el aprendizaje de este curso que es muy interesante,Contenido,Positivo,0.9,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/6074df48ec4a89ffd40004a7,He escogido seguir este curso porque deseo aprender más sobre el manejo correcto de las plantas,General,Positivo,0.9,course-v1:UTPL+HG15+2021_1
http://example.org/tic-absa/comment/5ea0f7bcec4a897315000595,también tengo dudas del test N 2.,Evaluacion,Neutral,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e98f525ec4a89ab080000a2,para que esté curso sea de máximo provecho.,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/6456c8f2ec4a89184f0005a8,NO PUEDO SUBIR LAS FOTOS A LA PLATAFORMA.,General,Negativo,0.9,course-v1:UTPL+HG19+2023_1
http://example.org/tic-absa/comment/5ed9aea5ec4a89a9a800423c,no me sale la infografia osea que no tengo que calificar,Evaluacion,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e97235aec4a89e67c0008b9,me llamo la atención estos cursos que esta brindando la UTPL,Contenido,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e971b26ec4a89c1a90007e9,pero parece que ya todo esta ok positivo,Plataforma,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5c07f9f2ec4a892f070002f7,es un gusto llegar a ustedes a través de este medio,Tutoria,Positivo,0.9,course-v1:UTPL+HG10+2018_3
http://example.org/tic-absa/comment/5ec1c751ec4a897315002f3c,"no encuentro más actividades que generen puntuación alguna, como es posible aprobar el curso si se requiere un mínimo del 70 ??",Actividades,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/59dd14aaec4a89648700073c,espero en este curso aprender mucho sobre esta materia,General,Positivo,0.9,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/5b232b4cec4a89c2cf00084e,encantado de estar en este curso con ustedes.,General,Positivo,0.9,course-v1:UTPL+HG9+2018_2
http://example.org/tic-absa/comment/5cc119bcec4a89a9ae00051f,llevar todas las actividades acorde a lo indicado,Actividades,Positivo,0.9,course-v1:UTPL+HG11+2019_1
http://example.org/tic-absa/comment/58ebbae5ec4a89c76100109a,Que este semestre sea de muchos éxitos para todos.,General,Positivo,0.9,course-v1:UTPL+HG-Ed4+ABR_2017
http://example.org/tic-absa/comment/5e95b45bec4a89b0e0000b50,agradezco a la UTPL por tener éste gran proyecto,Contenido,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/58498782ec4a89449800076f,el TEST 1 tuvo muchísimas fallas y en el TEST 2 formulan preguntas que no están entre la materia que nos proporcionaron,Evaluacion,Negativo,0.9,course-v1:UTPL+HG+2016
http://example.org/tic-absa/comment/5e9d03f1ec4a898ced00049d,estoy muy motivada en seguir este curso,Tutoria,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5eb0ab52ec4a897315002025,"acabo de sacar una pésima calificación, porque las preguntas me confundían y creí que lo que respondí era correcto pero resulta que casi todo estaba mal.",Evaluacion,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e9a8e9fec4a89e2a5000868,"Con una buena educación , asesoramiento y entrega de semillas calificadas se podría desarrollar de una manera eficiente y efectiva la agricultura urbana y Periurbana.",Actividades,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e9a394fec4a8962540004c9,"muy interesante, además necesario este curso",Actividades,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5af8e255ec4a89c2cf000297,gracias por la atencion brindada,Retos,Negativo,0.9,course-v1:UTPL+EVOLFUND+2018_1
http://example.org/tic-absa/comment/589b62bfec4a8938d4000a45,solicito de la manera más comedida se sirva corregir y revisar la calificación.,Contenido,Negativo,0.9,course-v1:UTPL+HG-Ed3+2017-FEB
http://example.org/tic-absa/comment/58efbaadec4a8944980015b0,ESTOY MUY GUSTOSA DE COMPARTIR EN ESTE CURSO,Contenido,Positivo,0.9,course-v1:UTPL+HG-Ed4+ABR_2017
http://example.org/tic-absa/comment/5e95c6c7ec4a891292000d84,"fui bloqueado para ingresar al curso, por problemas de conexión y varias veces de intentos por problemas de contraseña",Plataforma,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5ecd3c9fec4a899534003616,"los contenidos estudiados ahora nos ayudan a limpiar el parabrisa lo suficiente, dejando ver con mayor claridad el panorama",Contenido,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/58ec70a9ec4a8944980013c3,me uno al curso con el afán de aquirir nuevos conocimientos y continuar los estudios en el meta profesional,General,Positivo,0.9,course-v1:UTPL+HG-Ed4+ABR_2017
http://example.org/tic-absa/comment/5e97ef73ec4a89a379000038,al momento de desarrollar los tests se los hace de una sola o se puede guardar e ir haciendo a como se avance con el tiempo?,Evaluacion,Neutral,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/59dff3d2ec4a89af17000952,Es un gusto ser parte de este curso,General,Positivo,0.9,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/58ec53a5ec4a89c7610011df,este curso para aprender sobre este tema que en la actualidad es muy importante y necesario saber.,General,Positivo,0.8,course-v1:UTPL+HG-Ed4+ABR_2017
http://example.org/tic-absa/comment/5eda72f2ec4a897315004307,no se revisara ningún trabajo enviado al correo o por este medio.,Actividades,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/58ebab40ec4a896c9b00108b,espero que este curso sea de mucho beneficio para todos nosotros,Tutoria,Positivo,0.9,course-v1:UTPL+HG-Ed4+ABR_2017
http://example.org/tic-absa/comment/5ed9950dec4a899534003e95,EN OTRO CURSO QUE TAMBIEN ESTOY DIJERON QUE SUBIR POR ESTE MEDIO ES UNA PERDIDA DE TIEMPO PORQUE EL SISTEMA DE CALIFICACION NO ES POR ESTE MEDIO,Retos,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5ad372c2ec4a896487001ab0,espero que en este curso pueda aprender y aprofundir mas sobre los huertos.,General,Positivo,0.9,course-v1:UTPL+HG-Ed8+2018_1
http://example.org/tic-absa/comment/59eb65b7ec4a89f42b000bbd,"en la plataforma encuentras opciones que inicia de izquierda a derecha con contenidos, luego información del curso, discución , wiki, progreso",Evaluacion,Neutral,0.7,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/5915276aec4a891e7100005c,EN EL CASO QUE LES TOQUE CALIFICAR,Retos,Neutral,0.7,course-v1:UTPL+HG-Ed4+ABR_2017
http://example.org/tic-absa/comment/5b15c13bec4a89af17002191,LA PLATAFORMA QUE NOS OFRECE OPEN CAMPUS ES DE SUMA IMPORTANCIA,Plataforma,Positivo,0.9,course-v1:UTPL+HG9+2018_2
http://example.org/tic-absa/comment/5ea0adf2ec4a89a68400049c,ESPERO SER CAPAZ DE CUMPLIR TODAS LAS ACTIVIDADES DELA MEJOR MANERA.,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e97ff4cec4a89aa85000080,mi espectativa es aprender mucho sobre el tema de huertos familiares,Actividades,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5ea4def6ec4a897315000c33,tengo los mismos errores en el test2 pregunta 3 y 8,Evaluacion,Neutral,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/653ed227ec4a89d0f30006a8,no nos deja responder ni enviar nuestras respuestas.,Evaluacion,Negativo,0.9,course-v1:UTPL+HG20+2023_2
http://example.org/tic-absa/comment/5ea0eedcec4a899534000544,Solamente debería decir escoja las respuestas correctas.,Evaluacion,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e9b37faec4a89e2a50009b6,mi expectativa es de ampliar conocimientos,Contenido,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e96576cec4a894f7b000935,es un gusto para mi poder aprender a traves del sistema de aprendizaje,Tutoria,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5eb19e4fec4a89a6840020f9,Con relación al Reto menciona fechas erróneas,Evaluacion,Negativo,0.9,course-v1:UTPL+EVOLFUND5+2020_1
http://example.org/tic-absa/comment/5e97bfe5ec4a899b93000123,tengo muchas expectativas acerca de este curso,Contenido,Neutral,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e9a394fec4a8962540004c9,"muy interesante, además necesario este curso",Contenido,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/589b4f2bec4a894498000bc1,estos cursos para mi son muy interesantes,Actividades,Positivo,0.9,course-v1:UTPL+HG-Ed3+2017-FEB
http://example.org/tic-absa/comment/5e9cbd8dec4a892278000200,"Partiendo de los conceptos de Agricultura Urbana y Periurbana, ¿cuál crees que es el sistema de producción que más se adapta a los objetivos de la producción de alimentos?",Actividades,Neutral,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/59e4c301ec4a896487000c20,para mi es un placer acceder a este curso,General,Positivo,0.9,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/5b456612ec4a89f42b002148,califiquenos a los que ya hicimos,Evaluacion,Neutral,0.8,course-v1:UTPL+EVOLFUND2+2018_2
http://example.org/tic-absa/comment/5e9c46dfec4a892278000022,realmente son dos actividades de practica y compartir y reforzar conocimientos,Actividades,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/59dbedfaec4a89af1700061a,me es muy grato poder compartir con cada uno el aprendizaje de esta asignatura,Tutoria,Positivo,0.9,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/664cea9aec4a89d5bf0001f7,El Reto 2 esta habilitado desde el 6 de mayo hasta el dia 22,Evaluacion,Neutral,0.8,course-v1:UTPL+HG21+2024_1
http://example.org/tic-absa/comment/59efd6dcec4a89ecb6000c96,deseo adquirir muchos conocimientos en este curso.,General,Positivo,0.9,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/58ee72a9ec4a89c76100136f,sigo este curso por que creo interesante,General,Positivo,0.9,course-v1:UTPL+HG-Ed4+ABR_2017
http://example.org/tic-absa/comment/5e9856f5ec4a89beb9000107,CON TODOS UN GUSTO PODER FORMAR FARTE DE ESTE INTERESANTE CURSO,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/59f7b264ec4a89af17000e4a,el compost o sustratos organicos no sirven para nuestro huerto,General,Negativo,0.9,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/5af8e265ec4a89f42b001c21,gracias por la atencion brindada,Retos,Negativo,0.9,course-v1:UTPL+EVOLFUND+2018_1
http://example.org/tic-absa/comment/5af98a1eec4a89253000023d,cierran antes de tiempo o no dan bien las indicaciones,General,Negativo,0.8,course-v1:UTPL+EVOLFUND+2018_1
http://example.org/tic-absa/comment/5edd7bc8ec4a89a68400457b,yo me encuentro con bajas evaluaciones de las pruebas.,Evaluacion,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5edcd914ec4a89a684004516,su aporte oportuno fue muy valioso durante este evento.,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5c06a6fdec4a89a5b100027c,me gusto este curso por mi deseo de aprender mas y algo útil que se pueda compartir con la familia.,General,Positivo,0.9,course-v1:UTPL+HG10+2018_3
http://example.org/tic-absa/comment/5eda4a10ec4a89a684004395,el sistema no nos permitió subir nuestro trabajo,Plataforma,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5ec6ce18ec4a89a9a800339c,en los tests muchas de las preguntas no están en el material del curso,General,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e9783a6ec4a89e67c0010a2,Me parece interesante este curso,Contenido,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5acd37c5ec4a89f42b0014b5,Me agrada este curso porque veo que vamos a aprender cosas interesantes.,Tutoria,Positivo,0.9,course-v1:UTPL+HG-Ed8+2018_1
http://example.org/tic-absa/comment/5ea620f2ec4a899534000ee1,esperemos una revisión por la parte del docente a las peticiones realizadas,Tutoria,Positivo,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e943bbcec4a89aaf30003d0,"hola, mi nombre es Edison Palma. Estudio la carrera de Educación Básica en la Facultad de Ciencias de la Educación de la ULEAM de Manta",Contenido,Positivo,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e99ec24ec4a89f904000179,Dice el RETO inicia el 20 de Abril,Tutoria,Neutral,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e946f04ec4a89789c000c01,me hes muy interesante estos cursos de auto formación,General,Positivo,0.9,course-v1:UTPL+EVOLFUND5+2020_1
http://example.org/tic-absa/comment/5e96a007ec4a89e67c0005c2,"Cualquier duda al grupo de wtsapp, un compañero lo creo, quizá por ahí nos podemos ayudar todos mucho mejor.",Tutoria,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/59f9d3e5ec4a89f42b000d3a,se ha extendido el tiempo para la resolucion del cuestionario,Evaluacion,Neutral,0.8,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/636b01f1ec4a89d0f300012e,no se me activa el Reto 1 y he visto que a otros compañeros ya se les activo.,Plataforma,Negativo,0.9,course-v1:UTPL+HG18+2022_2
http://example.org/tic-absa/comment/5e96596cec4a894f7b000969,estoy gustoso de pertenecer a este grupo y clase,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5ed9950dec4a899534003e95,EN OTRO CURSO QUE TAMBIEN ESTOY DIJERON QUE SUBIR POR ESTE MEDIO ES UNA PERDIDA DE TIEMPO PORQUE EL SISTEMA DE CALIFICACION NO ES POR ESTE MEDIO,Evaluacion,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e9bb7f1ec4a897f1400007a,mi interés en seguir este curso es aprender como hacer cultivos con estrategias para un mejor producto de alimentación,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5adc2a69ec4a89ecb60019c2,Buenas noches compañeros y Tutora,Tutoria,Positivo,0.9,course-v1:UTPL+HG-Ed8+2018_1
http://example.org/tic-absa/comment/58a270f4ec4a896c9b000caa,estoy muy gustoso con esta materia,Contenido,Positivo,0.9,course-v1:UTPL+HG-Ed3+2017-FEB
http://example.org/tic-absa/comment/5e976c44ec4a897eb1000f99,Estoy muy a gusto en el curso de Huertos Familiares.,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5acce02cec4a89af17001694,espero aprender sobre el tema de huertos.,General,Positivo,0.9,course-v1:UTPL+HG-Ed8+2018_1
http://example.org/tic-absa/comment/5e99ac3dec4a89de3400011d,me parece interesante la temática del curso,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e962771ec4a894f7b00037a,valoro mucho la oportunidad de aprender de manera virtual,Actividades,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5b02db4dec4a89f42b001ce5,la idea con el curso es tener informacion de base para analizar los temas,Actividades,Neutral,0.7,course-v1:UTPL+HG-Ed8+2018_1
http://example.org/tic-absa/comment/5e96576cec4a894f7b000935,es un gusto para mi poder aprender a traves del sistema de aprendizaje,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e9a111aec4a89f9040002dc,me parece muy interesante conocer el origen se la vida en nuestro planeta Tierra,Actividades,Positivo,0.9,course-v1:UTPL+EVOLFUND5+2020_1
http://example.org/tic-absa/comment/5e98a321ec4a89197b00029d,"La Agricultura Urbana y Periurbana se adapta a los objetivos de la producción de alimentos para el autocomsumo y comercializan, es un sustento para en general todas las personas que necesitan un ingreso económico o desean productos orgánicos para su familia.",General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/60b706e1ec4a89cc79000111,YO TAMPOCO PUDE REALIZAR LA EVALUACION POR PARES,Evaluacion,Negativo,0.9,course-v1:UTPL+HG15+2021_1
http://example.org/tic-absa/comment/5eda702aec4a899534003ef1,las fechas e indicaciones estaban claramente indicadas en la actividad.,Actividades,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/65617c22ec4a89d7ba000034,intente subir el video del reto 2 pero no me permite,Plataforma,Negativo,0.9,course-v1:UTPL+HG20+2023_2
http://example.org/tic-absa/comment/5899ea4aec4a894498000ac8,espero adquirir nuevos conocimientos los cuales me ayuden aplicarlos a mi vida diaria.,General,Positivo,0.9,course-v1:UTPL+HG-Ed3+2017-FEB
http://example.org/tic-absa/comment/5e94760aec4a89789c000d38,me inscribí en este curso porque quiero aprender a desarrollar los huertos familiares de una forma más técnica,General,Positivo,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5ef41cf2ec4a89953400468a,sino se va a subir a la plataforma.,Plataforma,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5f8e53e5ec4a8995340051b5,me inscribí en este curso para ampliar mis conocimientos en huertos familiares,General,Positivo,0.9,course-v1:UTPL+HG14+2020_2
http://example.org/tic-absa/comment/5c0846b0ec4a89a5b1000402,me parece muy interesante los contenidos del mismo,Contenido,Positivo,0.9,course-v1:UTPL+HG10+2018_3
http://example.org/tic-absa/comment/59ddbf02ec4a89af1700080a,espero ampliar mis conocimientos con este curso,General,Positivo,0.9,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/5947edb4ec4a89f42b000056,me parece muy agradable la oportunidad que nos dan con estos cursos.,General,Positivo,0.9,course-v1:UTPL+HG-Ed5+2017_JUN
http://example.org/tic-absa/comment/6083787aec4a89ffd400143d,"Se puede hacer el test 2, la fecha límite es 24 de abril.",Evaluacion,Neutral,0.7,course-v1:UTPL+EVOLFUND7+2021_1
http://example.org/tic-absa/comment/5ea0788cec4a89a9a8000446,muy de acuerdo la enseñansa debe venir de las diferentes instituciones educativas.,General,Neutral,0.7,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5eb1fa73ec4a8973150021b8,no soy la única que tiene los problemas sobre los tests desarrollados,Evaluacion,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5eda6ff1ec4a89a9a8004288,las fechas e indicaciones estaban claramente indicadas en la actividad.,Actividades,Neutral,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e971612ec4a897eb1000848,así que considero ésta una gran oportunidad para aprender y replicar ese conocimiento con mis pequeños,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/59dcfef9ec4a89ecb600066b,espero comprender todas las tematicas propuestas en este curso,Contenido,Positivo,0.9,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/5ed44985ec4a897315003ec0,creería que en este curso no habrá esta evaluación,Evaluacion,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/59de052fec4a89ecb6000764,me interesó este curso de Huertos Familiares,General,Positivo,0.9,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/5ed98954ec4a89a9a8004211,"en la parte del reto se subió sólo mi bibliografía, sin que se cargue la imagen",Evaluacion,Neutral,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e965847ec4a894f7b000948,es gratificante contar con una posibilidad de formación con ayuda de docentes calificados y cualificados,Contenido,Positivo,0.9,course-v1:UTPL+EVOLFUND5+2020_1
http://example.org/tic-absa/comment/5ec6ce18ec4a89a9a800339c,en los tests muchas de las preguntas no están en el material del curso,Evaluacion,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5ec1c751ec4a897315002f3c,"no encuentro más actividades que generen puntuación alguna, como es posible aprobar el curso si se requiere un mínimo del 70 ??",Evaluacion,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e944940ec4a898059000615,la expectativa que tengo es aprender a cultivar nuestra propia comida,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5cb66c32ec4a89109f0001a9,mi expectativa sobre el curso es tener un mayor conocimiento sobre la agricultura,Actividades,Positivo,0.9,course-v1:UTPL+HG11+2019_1
http://example.org/tic-absa/comment/5eddb711ec4a89a6840045b7,La evaluación de pares está en la semana 4,Evaluacion,Neutral,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e9d33f4ec4a89906b0005a8,estoy expectante de lo que podamos aprender y contribuir en este curso.,General,Positivo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e9693f8ec4a89c1a900048f,mi expectativa de aprendizaje en esta plataforma es ampliar mis conocimientos,General,Positivo,0.9,course-v1:UTPL+EVOLFUND5+2020_1
http://example.org/tic-absa/comment/5a125e3fec4a896487001191,tengo inquietudes sobre los test y cierta inconformidad con las calificaciones porque muchas preguntas no tienen relación con el contenido,Plataforma,Negativo,0.9,course-v1:UTPL+HG-Ed6+2017_OCT
http://example.org/tic-absa/comment/58a8d48eec4a894498000f1a,ya que leo que estudias bioquímica me podrías dar algún consejo que pueda poner en práctica para esa materia de bioquímica que no es fácil?,General,Neutral,0.8,course-v1:UTPL+HG-Ed3+2017-FEB
http://example.org/tic-absa/comment/5edc5bcbec4a899534003ff3,la fecha esta asta el día de mañana intente subir la infografia hoy pero ya no permite,Plataforma,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5e95e522ec4a892501000375,mi expectativa para el curso es afianzar los conocimientos obtenidos durante la carrera,Plataforma,Neutral,0.47,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5b076b7aec4a89af170020b7,sigo sin poder calificar a mis compañeros,General,Negativo,0.9,course-v1:UTPL+EVOLFUND+2018_1
http://example.org/tic-absa/comment/5ea4cdeeec4a897315000bfa,el 40 corresponde a las evaluaciones,Evaluacion,Neutral,0.8,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/6178998eec4a89552e000276,he extendido la presentación para este 29 de octubre,General,Negativo,0.8,course-v1:UTPL+EVOLFUND6+2021_2
http://example.org/tic-absa/comment/5ed9a2c7ec4a899534003ea6,aunque en la pregunta 10 ninguna respuesta acepta como correcta...,Evaluacion,Negativo,0.9,course-v1:UTPL+HG13+2020_1
http://example.org/tic-absa/comment/5eb6366dec4a899534002365,"Sin embargo, por parte de las autoridades no se generan los espacios o capacitaciones para que las personas lo hagan de una manera té",Actividades,Negativo,0.9,course-v1:UTPL+HG13+2020_1
