base_course,course_id,comment_id,comment_created_at,text,word_count,votes,thread_id,thread_title,thread_created_at,parent_id
HG,course-v1:UTPL+HG11+2019_1,5cb7d0c4ec4a89109f0002e5,,"La agricultura periurbana es una práctica que se ha puesto de moda en todo el mundo. Es por ello que la agricultura periurbana puede llevarse a cabo por necesidad, pero también por afición. El creciente aumento de la población, la reducción de los espacios libres, el agotamiento de los recursos y la mayor demanda, harán que, el suministro alimentario para los centros urbanos sea un serio problema. Es por ello que se refleja la necesidad de crear espacios de cultivo autosustentables que permitan ",87,0,5cb7812dec4a89109f00029a,FORO 1- HUERTOS FAMILIARES: AGRICULTURA URBANA Y PERIURBANA,,
HG,course-v1:UTPL+HG11+2019_1,5cb7d3b1ec4a89a9ae0002a5,,"Considero que tanto la agricultura urbana como periurbana tiene su participacion y relevancia en el desarrollo de la comunidad . Pero la que mas se adaptaria a mi comunidad es la periurbana ya que el lugar donde me encuentro residiendo tiene espacios de tierra que permiten el cultivo de ortalizas y alimentos tanto para el autoconsumo como la produccion, es un aspecto a favor que debe ir de la mano con el conocimiento de los procesos sobre temas de sembrio. Mientas que en las ciudades hay que bus",103,0,5cb75fe7ec4a89109f00027a,"Foro 1: Partiendo de los conceptos de Agricultura Urbana y Periurbana, ¿cuál crees que es el sistema de producción que más se adapta a los objetivos de la producción de alimentos (¿autoconsumo, comercialización? ¿Ambas?) y, a las condiciones ambientales y sociales de la comunidad en la que está trabajando Agricultura Urbana y Periurbana, ¿en su municipio o comunidad? ",,
HG,course-v1:UTPL+HG11+2019_1,5cb7dd8bec4a8968410002cc,,"Buenas noches tutora y compañeros mi nombre es Jonathan Cumbal y es un gusto poder participar en este curso, es muy interesante aprender acerca de los huertos, ya que ayudaran al consumo de alimentos saludables. Muchos éxitos a todos.",39,0,5cb78ffcec4a89a9ae00026b,Presentación ,,
HG,course-v1:UTPL+HG11+2019_1,5cb7de5fec4a89109f0002f4,,Buenas noches a todos mi nombre es Jonathan Cumbal un gusto participar en este curso. Deseo aprender mucho de este mismo. Éxitos totales a todos,25,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cb7dfe4ec4a8992400002c4,,"Muy buenas noches con todos mi nombre Alejandro Jimenez soy de macara cantón de la provincia de Loja, sigo la carrera de Gestion Ambiental el curso me parece muy interesante, estoy seguro que sera muy productivo suerte a todos.",39,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cb7e59aec4a89a9ae0002b7,,"lo mas importante que las futuras generaciones no pierdan el contacto alimenticio natural,poder contribuir a la formación necesaria para que se propague conocimiento e información en beneficio a toda una sociedad.",31,0,5cb53c0cec4a89a9ae0000c1,FORO 1,,
HG,course-v1:UTPL+HG11+2019_1,5cb7ef9eec4a8968410002da,,"Buenas noches con todos. Mi nombre es Maximo Celi, estudiante de Ingeniería Agropecuaria y opte por este curso ya que mi Gp. actual es vinculación con la sociedad con huertos escolares y me ha gustado mucho la manera de como cultivar en los diferentes espacios del hogar. Mucha suerte a todos y éxitos.",53,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cb88f4fec4a89109f000339,,BUENO HOY EN DÍA SE HA VISTO QUE EN ESPACIO GRANDE Y PEQUEÑOS SE HA DESARROLLADO HUERTO O PEQUEÑO CULTIVO POR EJEMPLO EN MI HOGAR TENGO UN PEQUEÑO HUERTO EN LA CUAL SE LE DA SU DEBIDO CUIDADO Y TAMBIEN A LA VEZ PLANTAS MEDICINALES EN LA CUAL NO HAY HOY EN DIA EXCUSA PARA NO TENER UN HUERTO FAMILIAR Y ORGANICO.,62,0,5cb7fda3ec4a89109f00031b,foro 1 Huertos Familiares ,,
HG,course-v1:UTPL+HG11+2019_1,5cb89d4eec4a89924000030c,,Buenos Días. Es un gusto enorme compartir con ustedes este curso .. Espero la unión entre todos los compañeros y la colaboración y ayuda del tutor .,27,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cb8a878ec4a899240000312,,"Estimada tutora y compañeros reciban un cordial saludo, mi nombre es Tania Alvear y soy de la ciudad de Cuenca, un gusto compartir con ustedes este MOOC, espero que podamos apoyarnos para culminar con éxito el presente ciclo.",38,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cb8af59ec4a89a9ae0002fc,,"hola que tal Profesora, Compañeros les saluda Carolina Añazco de la Ciudad de Piñas, provincia de El Oro, es un gusto poder interactuar por este medio con esta materia que hemos tomado en común .",35,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cb8fc13ec4a89a9ae000319,,"La agricultura urbana y periurbana es parte de un reclamo natural, hacia un restablecimiento de la relación entre ser humano y planta, en todas sus dimensiones. Lo verde característico de las plantas se identifica por la población, como símbolo de naturaleza. El recurso del agua en zonas urbanas retoma valores altos y la decisión de para quien destinarla también, sobre todo cuando los alimentos se producen en otras áreas del plantea con alta cantidad de subsidios y los costos de abastecimiento d",176,0,5cb8e8baec4a89109f000374,"Partiendo de los conceptos de Agricultura Urbana y Periurbana, ¿cuál crees que es el sistema de producción que más se adapta a los objetivos de la producción de alimentos (¿autoconsumo, comercialización? ¿Ambas?) y, a las condiciones ambientales y sociales de la comunidad en la que está trabajando Agricultura Urbana y Periurbana, ¿en su municipio o comunidad?. ",,
HG,course-v1:UTPL+HG11+2019_1,5cb91eb4ec4a899240000351,,"Buenas noches ingeniera y compañeros, Me uno a este curso tan importante en la actualidad para emprender nuevos proyectos desde nuestros hogares en beneficio de todos los integrantes de nuestras comunidades",31,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cb93b18ec4a89684100035a,,"La agricultura Urbana aquellas pequeñas superficies por ejemplo, solares, huertos, márgenes,terrazas, recipientes situadas dentro de una ciudad y destinadas a la producción de cultivos y la cría de ganado menor o vacas lecheras para el consumo propio para la venta en mercados de la vecindad. La agricultura Periurbanas son las unidades agrícolas cercanas a una ciudad que explotan intensivamente granjas comerciales o semicomerciales para cultivar hortalizas y otros productos hortícolas, criar poll",146,0,5cb68edeec4a8992400001d2,Agricultura Urbana y Periurbana.,,
HG,course-v1:UTPL+HG11+2019_1,5cb95128ec4a89109f0003a7,,"en la actualidad se manejan las dos opciones; ya que, por temas de salud los doctores sugieren que se realice huertos en los patios de la casa y con eso garantizar que las personas con enfermedades crónicas puedan mejorar su calidad de vida por consumir alimentos sin pesticidas. lógicamente que la agricultura para la comercialización es más amplia y extensa que la de autoconsumo.",64,0,5cb8e8baec4a89109f000374,"Partiendo de los conceptos de Agricultura Urbana y Periurbana, ¿cuál crees que es el sistema de producción que más se adapta a los objetivos de la producción de alimentos (¿autoconsumo, comercialización? ¿Ambas?) y, a las condiciones ambientales y sociales de la comunidad en la que está trabajando Agricultura Urbana y Periurbana, ¿en su municipio o comunidad?. ",,
HG,course-v1:UTPL+HG11+2019_1,5cb954f6ec4a89109f0003ab,,"Considero que la comercialización de la producción agricultura actualmente está en una alta demanda, ya que existe una gran parte de población que ejerce una vida profesional, por lo tanto el consumo de los alimentos en un gran porcentaje no se efectúa en sus hogares, de esta manera el cultivo urbano y periurbano se ajusta a esta demanda de comercialización de alimentos. Aunque existe un porcentaje mínimo de población que actualmente prefiere cultivar sus alimentos, por temas de salud garantizan",171,0,5cb8dafaec4a899240000330,"¿cuál crees que es el sistema de producción que más se adapta a los objetivos de la producción de alimentos (¿autoconsumo, comercialización?  ¿Ambas?) y, a las condiciones ambientales y sociales de la comunidad en la que está trabajando Agricultura Urbana y Periurbana, ¿en su municipio o comunidad?",,
HG,course-v1:UTPL+HG11+2019_1,5cb9560aec4a89924000036e,,Actualmente manejo un huerto en mi casa ya que las plantas medicinales y otras verduras me ayuda a inculcar a mis hijos el cuidado de su alimentación. con el cuidado de la tierra y abono natural garantizamos que se da frutos libres de pesticidas y de una manera orgánica,49,0,5cb7f908ec4a89a9ae0002ce,Ventajas de tener un huerto,,
HG,course-v1:UTPL+HG11+2019_1,5cb970dbec4a89109f0003ad,,Buenos días estimada Tutora Mi nombre es Anabell Bravo sigo la carrera de educación básica y es un gusto seguir este curso para poder adquirir nuevos conocimientos,27,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,5cb62fb3ec4a89a9ae000157
HG,course-v1:UTPL+HG11+2019_1,5cb9be31ec4a89109f0003b4,,"Para mi parecer los dos tipos de Agricultura son muy importantes y complementarios ya que en un huerto pequeño que tengamos en un espacio adecuado en nuestro entorno no vamos a tener todos los productos para satisfacer una alimentación saludable y optima por lo cual tenemos que acceder a los productos generados con la agricultura periurbana que van a estar a nuestro alcance garantizando productos frescos y sanos, con un valor adicional que estamos generando recursos y fuentes de empleo a las per",91,0,5cb97529ec4a89109f0003af,FORO1,,
HG,course-v1:UTPL+HG11+2019_1,5cb9e37eec4a89109f0003c2,,"La agricultura peri urbana y urbana son sumamente importantes, las dos están relacionadas a la producción de alimentos naturales, nutritivos, libre de químicos. La agricultura peri urbana esta mas adaptada para el auto consumo y comercialización a pequeña escala y juega un papel muy importante dentro del sistema agro alimentario de una localidad. En cambio la agricultura urbana es más para auto consumo. El municipio brinda capacitaciones de manejo de producción agrícola.",72,0,5cb974acec4a89a9ae00033b,"Partiendo de los conceptos de Agricultura Urbana y Periurbana, ¿cuál crees que es el sistema de producción que más se adapta a los objetivos de la producción de alimentos (¿autoconsumo, comercialización?  ¿Ambas?) y, a las condiciones ambientales y sociales de la comunidad en la que está trabajando Agricultura Urbana y Periurbana, ¿en su municipio o comunidad?.  A continuación se  expone un ejemplo de los pasos a seguir.",,
HG,course-v1:UTPL+HG11+2019_1,5cb9e6beec4a89684100036f,,"Una de las ventajas de tener un huerto familiar, es que el huerto sera responsabilidad de todos los miembros de la familia, ademas se ve lo que se consume, es decir, alimentos libre de químicos.",35,0,5cb7f908ec4a89a9ae0002ce,Ventajas de tener un huerto,,
HG,course-v1:UTPL+HG11+2019_1,5cba14f8ec4a89109f0003df,,"Buenas tardes Mi nombre es Diana Campoverde, soy estudiante de Administracion de Empresas, una satisfaccion seguir este curso y aprender sobre Agricultura y sobre ayudarnos para tener una mejor alimentacion y calidad de vida.",34,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cba26aaec4a89109f0003e6,,"La agricultura urbana y periurbana abarca una mezcla compleja y diversa de actividades productivas de alimentos, en numerosas ciudades tanto del mundo desarrollado como del mundo en desarrollo. Contribuye a la disponibilidad de alimentos en particular de productos frescos , proporciona empleo e ingresos y puede contribuir a la seguridad alimentaria y a la nutrición de la población urbana.",59,0,5cb97529ec4a89109f0003af,FORO1,,
HG,course-v1:UTPL+HG11+2019_1,5cba38e2ec4a89109f0003e9,,"Buena tarde estimada tutora y compañeros. Soy María Mafla y estudio Hotelería y Turismo. Mi intención al estudiar este curso, aparte de tomarlo como materia de Libre configuración, es aprender y capacitarme en la forma de cultivar alimentos sanos y nutritivos para entender mejor la alimentación que debo darle a mis pequeños. Muchos éxitos a todos.",56,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cba3b1bec4a89109f0003ea,,"agricultura urbana en las capitales , actividades producidas realizadas por la población que vive en el desplazamiento forzado, pero a la vez una pequeña población vulnerable que vive bajo condiciones de pobreza. la agricultura como alternativa de sustento y de ocupación, ademas de valor económico y social tiene valor simbólico y se marca en una actitud de bienestar colectivo que va mas allá del aspecto monetario.",66,0,5cb79c39ec4a89a9ae000277,AGRICULTURA PERIURBANA Y URBANA,,
HG,course-v1:UTPL+HG11+2019_1,5cba3c1aec4a896841000389,,"algunos de los objetivos son La contribución de la agricultura urbana a la seguridad y soberanía alimentaria,disponibilidad y el acceso a los alimentos frescos por parte de las familias, ayuda a mejorar y diversificar la dieta, no solo de las familias productoras, sino de su entornomás próximo y en los mercados locales. Permite generar ingresos adicionales a la economía familiar, lo que permitirá inversiones en posible micro emprendimientos. La participación mayoritaria de mujeres, fortalece su ",113,0,5cb4f1aaec4a89109f00004d,Objetivos de producción de alimentos,,
HG,course-v1:UTPL+HG11+2019_1,5cba3de6ec4a89109f0003ee,,"Es importante indicar que la agricultura urbana y periurbana abarca una mezcla compleja y diversa de actividades productivas de alimentos, inclusive la pesca y la silvicultura, en numerosas ciudades tanto del mundo desarrollado como del mundo en desarrollo. Contribuye a la disponibilidad de alimentos en particular de productos frescos , proporciona empleo e ingresos y puede contribuir a la seguridad alimentaria y a la nutrición de la población urbana. La FAO ha establecido expertos y capacidad p",181,0,5cb7812dec4a89109f00029a,FORO 1- HUERTOS FAMILIARES: AGRICULTURA URBANA Y PERIURBANA,,
HG,course-v1:UTPL+HG11+2019_1,5cba3e4eec4a8992400003b3,,Tenemos varias ventajas pero las que mas podría resaltar son las siguientes Primero el echo de pasar tiempo con la familia enseñandoles a producir sus propios alimentos. todos los miembros de la familia podrán realiza una actividad divertida . que los niños que cultivan sus propios alimentos suelen estar dispuestos a probar los mismos. alimentarse con productos naturales. Para mantener un huerto es necesario establecer las diferentes tareas que hay que realizar y asignarla a los distintos miembr,131,0,5cb4d27bec4a89924000002e,Ventajas de los huertos familiares,,
HG,course-v1:UTPL+HG11+2019_1,5cba52d6ec4a89684100038f,,buenas tardes estimada tutora mi nombre es APARICIO Milto Troya Chuquimarca la finalidad de seguir este curso es para mejorar conocimientos mediante el intercambio de ideas con nuestros compañeros es un gusto compartir con todos los participantes soy del centro politécnico cariamanga,42,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cba65a8ec4a89a9ae000383,,"Mi opnion es que ambos sistemas de produccion se adapta a los objetivos de produccion de alimentos, ademas de existir poblaciones vulnerables de pobreza y no tener trabajo, la agricultura urbana de autoconsumo y comercializacion, no solo les permite tener una alimentacion saludable sino tambien tener un ingresa extra que ayudaria a los ingresos de la familia o por lo menos cubrir determinados gastos.",64,0,5cba3df7ec4a89109f0003ef,FORO 1,,
HG,course-v1:UTPL+HG11+2019_1,5cba6ce0ec4a89a9ae000384,,"Mediante la extensión de la agricultura se puede aprovechar de una mejor manera los recursos materiales siendo la base para lograr una mejor productividad de la tierra, y una mejor organización para el desarrollo cultural y personal tanto en una mejor alimentación ya que mediante la siembra se puede tener los productos directo de la huerta y frescos, también contribuyen en el ingreso económico de la familia.",67,0,5cba01dbec4a89109f0003ce,Foro 1 ,,
HG,course-v1:UTPL+HG11+2019_1,5cba73aaec4a89109f000409,,"Agricultura Urbana y Periurban La Agricultura Urbana y Periurbana tiene como objetivo aumentar la seguridad alimentaria nutricional produciendo alimentos de autoconsumo. La Agricultura Urbana quiere decir que son pequeños solares, huertos, márgenes, recipientes, etc, que están situados dentro de una ciudad y que son para la producción de cultivos. La Agricultura Periurbana se refiere a una unidad agrícola que se encuentra cerca de las ciudades. Sirven para cultivar hortalizas y otros productos h",241,0,5cba7349ec4a89a9ae000386, Agricultura Urbana y Periurban,,
HG,course-v1:UTPL+HG11+2019_1,5cba9610ec4a8992400003e3,,"La agricultura urbana y periurbana son dos alternativas valederas y aplicables, ya que contribuye a la canasta familiar asegurando una buena alimentación, además de los ingresos económicos con los que contribuye en el hogar. En el Carchi las fuentes de trabajo son escasas y hay muchos terrenos dentro del área urbana, incluso hay familias practican esta forma de agricultura.",59,0,5cba7d35ec4a89684100039b,FORO 1,,
HG,course-v1:UTPL+HG11+2019_1,5cba9f48ec4a8992400003e7,,"Buenas noches estimada tutora y compañeros, mi nombre es Paúl Guallichico, me agrada mucho estar cerca de la naturaleza y estoy ansioso por aprender la manera de aportar para cuidar de ella, en beneficio de todos.",36,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cbab6d6ec4a89a9ae000399,,"Muy buenas noches, tutora y compañeros, encantado de iniciar este nuevo curso, conciente de que se trata de adquirir conocimientos nuevos que seran de seguro puestos en práctica en nuestra vida como futuros profecionales al servicio de la sociedad, buscando siempre la mejora para construir una sociedad mas justa y equitativa. éxitos a todos !!!!!!!!!!!!!!!!",55,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cbad0b9ec4a8992400003f3,,"Tutora y compañeros muy buenas noches, Soy estudiante de octavo ciclo de tan prestigiosa institución superior, el objetivo del curso es aumentar conocimientos para ponerlos en práctica, ya que como futuro profesional necesitamos inculcar en los estudiantes conocimientos logrando construir una sociedad de respeto y vivencia en comunidad. Éxitos a todos en este nuevo reto.!!!!!!!!!!!",55,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cbb435cec4a899240000401,,Good morning teacher and classmates. I wish everyone successful in this course.,12,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cbb4401ec4a89a9ae0003ab,,"TEMA SISTEMAS DE PRODUCCIÓN El sistema de producción que más se adapta a los objetivos de la producción de alimentos es el auto consumo, ya que esto quiere decir que uno puede crear su propio huerto familiar, lo que a su vez esto mejora la salud, la calidad de vida y contribuimos con el medio ambiente. En el sector en el cual yo habito está considerado como zona rural y el apoyo que hemos recibido como comunidad proviene del Gobierno Provincial, que a través de los diferentes programas nos han b",102,0,5cb7f49bec4a8992400002db,FORO 1,,
HG,course-v1:UTPL+HG11+2019_1,5cbb4a83ec4a89109f000443,,"Mi nombre es Daniela Tamayo, vivo en la ciudad de Quito, actualmente me encuentro estudiando la carrera de Comunicación Social. Les deseo muchos éxitos a todos y que podamos compartir nuestros conocimientos para fortalecer nuestras aptitudes académicas. Saludos cordiales.",39,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cbb4b14ec4a89109f000444,,"Buenos días soy Ilda, me gusta tener un jardín verde y florido, pero constantemente se presentan plagas, por lo que con este curso voy aprender a contrarrestar con plaguicidas naturales, éxitos a mis compañeros.",34,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cbb4c88ec4a89109f000445,,"Bueno hoy en día debido al crecimiento poblacional, en el sector rural también existen espacios muy pequeños, por lo que es interesante el aprendizaje de la Agricultura Urbana y Periurbana",30,0,5cbb492cec4a89a9ae0003ac,Agricultura Urbana y Periurbana,,
HG,course-v1:UTPL+HG11+2019_1,5cbb68c8ec4a89109f000456,,"La agricultura urbana y peri urbana abarca una mezcla compleja y diversa de actividades productivas de alimentos, inclusive la pesca y la silvicultura, en numerosas ciudades tanto del mundo desarrollado como en el mundo en desarrollo contribuye a la disponibilidad de alimentos, proporciona empleo e ingresos y puede contribuir a la seguridad alimentaria y a la nutrición de la población urbana por lo tanto desde mi punto de vista tanto la agricultura urbana y la peri urbana son muy importantes ya ",91,0,5cbb492cec4a89a9ae0003ac,Agricultura Urbana y Periurbana,,
HG,course-v1:UTPL+HG11+2019_1,5cbb8c75ec4a8968410003cf,,"Buenas tardes Estimada tutora y compañeros, mi nombre es Edita López, vivo en el cantón Puyango, me matricule en este curso con la finalidad de conocer más sobre los huertos familiares y poner en práctica, gracias a Dios trabajo con familias y realizó actividades relativas a este tema.",48,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cbb9378ec4a899240000424,,"Agricultura urbana y periurbana son actividades beneficiosos porque sirven para el autoconsumo y para comercializar. Estas dos actividades buscan aumentar la ingesta de alimentos sanos, frescos y nutritivos, así como mejorar la calidad de vida de poblaciones que cuentan con recursos limitados. Estos huertos son una gran fuente de alimentos, un ahorro económico y un trabajo cooperativo.",57,0,5cba7d35ec4a89684100039b,FORO 1,,
HG,course-v1:UTPL+HG11+2019_1,5cbba979ec4a8968410003da,,"Buenas Tardes estimada docente y compañeros ,soy Mirely Córdova y es un gusto para mi poder compartir este curso con todos ustedes , mis expectativas es poder aprender un poco mas sobre lo que es la agricultura y como nosotros podemos aportar con los conocimientos adquiridos en este curso .",50,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cbbb9d8ec4a8968410003e3,,"La agricultura dentro de las ciudades urbana y en sus contornos periurbana ha ocurrido desde siempre. En las últimas décadas ha concitado un mayor interés en el marco de la expansión de las ciudades y su crecimiento poblacional, junto con la transición de la sociedad de rural a urbana, y el escenario de cambio socioambiental global. En el caso de América Latina, aparecen también las crisis y la necesidad de enfrentar los problemas estructurales de la pobreza, desnutrición, exclusión social, entr",82,0,5cb7812dec4a89109f00029a,FORO 1- HUERTOS FAMILIARES: AGRICULTURA URBANA Y PERIURBANA,,
HG,course-v1:UTPL+HG11+2019_1,5cbbea34ec4a89a9ae0003e4,,"Buenas noches con todos. He seguido el curso mooc, por complementar mi malla, estudio Gestión Ambiental y considero que la aplicación de huertos familiares son necesarios y una alternativa para el consumo de productos orgánicos.",35,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cbbef68ec4a89a9ae0003e6,,buenas noches estimada tutora y compañeros soy leydi Castro de manabi me inscribir por que me pareció interesante la materia y para poder aprender de ella,26,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cbbf8bdec4a899240000463,,"Nombre Ana Isabel Mayorga Foro 1 Tema Agricultura urbana periurbana ¿Cuál crees que es el sistema de producción que más se adapta a los objetivos de la producción de alimentos ¿autoconsumo, comercialización? ¿Ambas? Hoy en día la mayoría de seres humanos buscamos productos sanos la cual buscan asesoría de como cultivar productos sano, comerciales y frescos, por cual se dedican a sembrar en pequeños espacios que tengan, sea en la ciudad o en cualquier lugar impulsados por la agrícola urbana. La a",175,0,5cbbf70cec4a89109f0004a3,Agricultura urbana y periurbana,,
HG,course-v1:UTPL+HG11+2019_1,5cbc0aebec4a89109f0004a8,,"Foro 1 Alumno Angel Adrian Valdez Maldonado Curso Huertos Familiares. Partiendo de los conceptos de Agricultura Urbana y Periurbana, ¿cuál crees que es el sistema de producción que más se adapta a los objetivos de la producción de alimentos ¿autoconsumo, comercialización? ¿Ambas? y, a las condiciones ambientales y sociales de la comunidad en la que está trabajando Agricultura Urbana y Periurbana, ¿en su municipio o comunidad? De acuerdo con el tema e interrogante se puede decir lo siguiente ¿cuá",409,0,5cbbf70cec4a89109f0004a3,Agricultura urbana y periurbana,,
HG,course-v1:UTPL+HG11+2019_1,5cbca7d9ec4a89109f0004b9,,"Aún siendo ambas importantes para la producción de alimentos saludables y que contribuyen a la buena nutrición de las familias especialmente de limitadisimos recursos económicos; sin embargo, considero que el sistema que más se adapta al objetivo de producción de alimentos, auto consumo, comercialización y a las condiciones ambientales; es la AGRICULTURA PERI URBANA. No obstante al carecer mi ciudad de fuentes empleo que se refleja con el acelerado crecimiento de población y mal nutrición de sus",132,0,5cbc96e5ec4a89a9ae0003fb,FORO,,
HG,course-v1:UTPL+HG11+2019_1,5cbcb8d6ec4a899240000478,,"En mi opinión ambas son importantes y se adaptarían dependiendo de en que sector se esté trabajando, tanto para autoconsumo y o comercialización, para nadie es desconocido que en la actualidad cada vez más se está buscando una forma de vida autosustentable en donde este conocimiento pasa ser muy primordial, se buscan alimentos sanos, aprovechamiento productivo de espacios suelo, generar empleo y mejores ingresos entre otros, lo que la agricultura urbana y periurbana cubriría tiene potencial si s",149,0,5cbc96e5ec4a89a9ae0003fb,FORO,,
HG,course-v1:UTPL+HG11+2019_1,5cbccc4bec4a89924000047d,,"Buenas tardes estimada Tutora y compañer mi nombre es Sonia Tipan, soy de la ciudad de Quito, es un gusto poder compartir con todos ustedes este espacio de aprendizaje que estoy segura será de mucha utilidad, muchas gracias. Saludos y bendiciones.",41,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cbce8ecec4a89109f0004de,,"Tomando como referencia lo expresado en los dos conceptos de agricultura Urbana y Periurbana, concluyo que los dos son importantes a pesar de sus características diferentes como el espacio de cultivo, sus técnicas, etc.; pero, su objetivo de contribuir a una alimentación saludable, la mejora del medio ambiente entre otras hace que las dos sean una muy buena opción para volver a producir productos sanos y en contribución familiar.",69,1,5cbcdcf7ec4a89109f0004d6,SISTEMA DE PRODUCCIÓN,,
HG,course-v1:UTPL+HG11+2019_1,5cbce907ec4a896841000432,,Ambas se adaptan al consumo y a la comercialización ya que la cultura urbana y perturbada forman parte de un reclamo natural además de la relación que existe entre ser humano y planta.,33,0,5cbcd872ec4a89109f0004cf,"Partiendo de los conceptos de Agricultura Urbana y Periurbana, ¿cuál crees que es el sistema de producción que más se adapta a los objetivos de la producción de alimentos (¿autoconsumo, comercialización?  ¿Ambas?) y, a las condiciones ambientales y sociales de la comunidad en la que está trabajando Agricultura Urbana y Periurbana, ¿en su municipio o comunidad?",,
HG,course-v1:UTPL+HG11+2019_1,5cbcf568ec4a8992400004aa,,"buenas tardes mi nombre es Angelica. estudiante de lengua y literatura. es la primera vez que uso la plataforma , estoy muy ansiosa por familiarizarme, para continuar con esta modalidad de estudios... nueva para mi.",35,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cbd16c2ec4a89109f000505,,proliferacionb de areas de simbra en zonas de riesgo,9,0,5cbcfa0eec4a89109f0004eb,Agricultura Urbana y Preurbana-Foro,,
HG,course-v1:UTPL+HG11+2019_1,5cbd1ed8ec4a8992400004c0,,"La agricultura urbana sería para el auto consumo, ya que ésta se da en la ciudad, hoy en día las familias prefieren cultivar sus propias hortalizas para el auto consumo, ya que las que venden en los mercados son muy sucias, y la agricultura periurbana tiene el fin comercial, las personas que disponen de tierras grandes y fértiles, siembran para posteriormente comercializar estos frutos en los mercados locales.",68,0,5cbcd872ec4a89109f0004cf,"Partiendo de los conceptos de Agricultura Urbana y Periurbana, ¿cuál crees que es el sistema de producción que más se adapta a los objetivos de la producción de alimentos (¿autoconsumo, comercialización?  ¿Ambas?) y, a las condiciones ambientales y sociales de la comunidad en la que está trabajando Agricultura Urbana y Periurbana, ¿en su municipio o comunidad?",,5cbce907ec4a896841000432
HG,course-v1:UTPL+HG11+2019_1,5cbd2de5ec4a89109f000526,,"SALUDOS ESTIMADO DOCENTE, COMPAÑEROS Y COMPAÑERAS. MI NOMBRES ES BYRON ALVAREZ Y ES UN GUSTO ESTAR CON USTEDES EN ESTE PROCESO DE FORMACIÓN, ASI QUE ANIMO AMIGOS Y EXITOS",29,0,5cb614c7ec4a89a9ae000142,Foro de presentación,,
HG,course-v1:UTPL+HG11+2019_1,5cbd2fcaec4a89109f00052a,,es un aporte dentro de la sociedad nos ayudaría a una ciudad sostenible y una agricultura orgánica ya que dentro de la ciudad no tenemos problemas de plagas y una comida libre de pesticidas y frescas y ayudaría a limpiar el aire ya que son purificadores de l medio ambiente al ser pulmones,53,0,5cbd2c29ec4a89109f000524,Agricultura Urbana y Periurbana,,
HG,course-v1:UTPL+HG11+2019_1,5cbd3065ec4a89684100045e,,es arte de un reclamo nattura hacia un restablecoimiento del ser humano y su entrono esto tareria reditos economicos dentromde las urbes y desarrolarian una fuente de ingreso y una cultura de autoconsumo y auto sustentables alimentariamente hablado,38,0,5cbd2980ec4a89109f00051f,Agricultura urbana y periurbana,,
